"id_camda"|"orden"|"tipo"|"inicio_ejecucion"|"duracion"|"tamano"
"71211"|"2"|"Automatica"|"2026-07-09 14:36:34.486867-03:00"|"0:12:31.233668"|"415814"
"71210"|"2"|"Automatica"|"2026-07-09 14:29:14.769055-03:00"|"0:07:19.717812"|"312549"
"71209"|"2"|"Automatica"|"2026-07-09 14:19:23.161953-03:00"|"0:09:51.607102"|"271502"
"71208"|"2"|"Automatica"|"2026-07-09 14:09:24.246795-03:00"|"0:09:58.915158"|"403629"
"71207"|"2"|"Automatica"|"2026-07-09 14:02:43.867625-03:00"|"0:06:40.379170"|"247384"
"71206"|"2"|"Automatica"|"2026-07-09 13:54:06.417448-03:00"|"0:08:37.450177"|"448047"
"71205"|"2"|"Automatica"|"2026-07-09 13:44:46.936388-03:00"|"0:09:19.481060"|"367749"
"71204"|"2"|"Automatica"|"2026-07-09 13:30:28.577114-03:00"|"0:14:18.359274"|"399243"
"71203"|"2"|"Automatica"|"2026-07-09 13:16:09.398265-03:00"|"0:14:19.178849"|"383703"
"71202"|"2"|"Automatica"|"2026-07-09 13:05:25.315718-03:00"|"0:10:44.082547"|"408347"
"71201"|"2"|"Automatica"|"2026-07-09 12:55:33.755860-03:00"|"0:09:51.559858"|"331170"
"71200"|"2"|"Automatica"|"2026-07-09 12:45:49.777651-03:00"|"0:09:43.978209"|"370137"
"71199"|"2"|"Automatica"|"2026-07-09 12:39:45.866431-03:00"|"0:06:03.911220"|"430593"
"71198"|"2"|"Automatica"|"2026-07-09 12:33:33.638590-03:00"|"0:06:12.227841"|"480025"
"71197"|"2"|"Automatica"|"2026-07-09 12:25:51.463358-03:00"|"0:07:42.175232"|"616148"
"71196"|"2"|"Automatica"|"2026-07-09 12:13:12.333130-03:00"|"0:12:39.130228"|"788349"
"71195"|"2"|"Automatica"|"2026-07-09 11:59:56.908140-03:00"|"0:13:15.424990"|"443070"
"71194"|"2"|"Automatica"|"2026-07-09 11:48:19.384301-03:00"|"0:11:37.523839"|"179750"
"71193"|"2"|"Automatica"|"2026-07-09 11:37:04.757733-03:00"|"0:11:14.626568"|"704272"
"71192"|"2"|"Automatica"|"2026-07-09 11:32:39.430960-03:00"|"0:04:25.326773"|"262265"
"71191"|"2"|"Automatica"|"2026-07-09 11:27:47.469291-03:00"|"0:04:51.961669"|"250299"
"71190"|"2"|"Automatica"|"2026-07-09 11:23:19.200015-03:00"|"0:04:28.269276"|"303931"
"71189"|"2"|"Automatica"|"2026-07-09 11:19:29.962445-03:00"|"0:03:49.237570"|"1470918"
"71188"|"2"|"Automatica"|"2026-07-09 11:14:52.895675-03:00"|"0:04:37.066770"|"303106"
"71187"|"2"|"Automatica"|"2026-07-09 11:09:58.828269-03:00"|"0:04:54.067406"|"328333"
"71186"|"2"|"Automatica"|"2026-07-09 11:06:38.995079-03:00"|"0:03:19.833190"|"1003207"
"71185"|"2"|"Automatica"|"2026-07-09 11:02:45.893921-03:00"|"0:03:53.101158"|"1014320"
"71184"|"2"|"Automatica"|"2026-07-09 10:59:05.589352-03:00"|"0:03:40.304569"|"984519"
"71183"|"2"|"Automatica"|"2026-07-09 10:55:30.469709-03:00"|"0:03:35.119643"|"1475302"
"71182"|"2"|"Automatica"|"2026-07-09 10:51:43.086324-03:00"|"0:03:47.383385"|"1492868"
"71181"|"2"|"Automatica"|"2026-07-09 10:48:06.813943-03:00"|"0:03:36.272381"|"1476564"
"71180"|"2"|"Automatica"|"2026-07-09 10:44:15.923337-03:00"|"0:03:50.890606"|"496932"
"71179"|"2"|"Automatica"|"2026-07-09 10:39:59.218410-03:00"|"0:04:16.704927"|"768519"
"71178"|"2"|"Automatica"|"2026-07-09 10:35:21.480554-03:00"|"0:04:37.737856"|"601461"
"71177"|"2"|"Automatica"|"2026-07-09 10:28:54.472005-03:00"|"0:06:27.008549"|"554914"
"71176"|"2"|"Automatica"|"2026-07-09 10:18:17.123185-03:00"|"0:10:37.348820"|"236115"
"71175"|"2"|"Automatica"|"2026-07-09 10:05:52.763019-03:00"|"0:12:24.360166"|"297376"
"71174"|"2"|"Automatica"|"2026-07-09 09:59:43.806691-03:00"|"0:06:08.956328"|"646429"
"71173"|"2"|"Automatica"|"2026-07-09 09:54:35.643567-03:00"|"0:05:08.163124"|"792915"
"71172"|"2"|"Automatica"|"2026-07-09 09:50:33.472650-03:00"|"0:04:02.170917"|"997763"
"71171"|"2"|"Automatica"|"2026-07-09 09:46:32.643939-03:00"|"0:04:00.828711"|"605785"
"71170"|"2"|"Automatica"|"2026-07-09 09:42:15.656296-03:00"|"0:04:16.987643"|"496446"
"71169"|"2"|"Automatica"|"2026-07-09 09:34:43.189115-03:00"|"0:07:32.467181"|"604062"
"71168"|"2"|"Automatica"|"2026-07-09 09:23:41.953456-03:00"|"0:11:01.235659"|"207457"
"71167"|"2"|"Automatica"|"2026-07-09 09:16:53.936280-03:00"|"0:06:48.017176"|"197144"
"71166"|"2"|"Automatica"|"2026-07-09 09:11:54.475676-03:00"|"0:04:59.460604"|"984613"
"71165"|"2"|"Automatica"|"2026-07-09 09:05:15.735629-03:00"|"0:06:38.740047"|"508461"
"71164"|"2"|"Automatica"|"2026-07-09 08:58:51.884919-03:00"|"0:06:23.850710"|"986458"
"71163"|"2"|"Automatica"|"2026-07-09 08:54:06.981224-03:00"|"0:04:44.903695"|"1006384"
"71162"|"2"|"Automatica"|"2026-07-09 08:49:01.686135-03:00"|"0:05:05.295089"|"411503"
"71161"|"2"|"Automatica"|"2026-07-09 08:43:56.859897-03:00"|"0:05:04.826238"|"306728"
"71160"|"2"|"Automatica"|"2026-07-09 08:36:40.589247-03:00"|"0:07:16.270650"|"178873"
"71159"|"2"|"Automatica"|"2026-07-09 08:27:42.824732-03:00"|"0:08:57.764515"|"189155"
"71158"|"2"|"Automatica"|"2026-07-09 08:20:35.173672-03:00"|"0:07:07.651060"|"759042"
"71157"|"2"|"Automatica"|"2026-07-09 08:11:41.764942-03:00"|"0:08:53.408730"|"1005631"
"71156"|"2"|"Automatica"|"2026-07-09 08:03:37.431095-03:00"|"0:08:04.333847"|"177083"
"71155"|"2"|"Automatica"|"2026-07-09 07:52:38.770633-03:00"|"0:10:58.660462"|"345766"
"71154"|"2"|"Automatica"|"2026-07-09 07:47:17.789934-03:00"|"0:05:20.980699"|"453123"
"71153"|"2"|"Automatica"|"2026-07-09 07:42:28.405010-03:00"|"0:04:49.384924"|"437157"
"71152"|"2"|"Automatica"|"2026-07-09 07:32:21.161221-03:00"|"0:10:07.243789"|"257540"
"71151"|"2"|"Automatica"|"2026-07-09 07:24:33.765283-03:00"|"0:07:47.395938"|"198887"
"71150"|"2"|"Automatica"|"2026-07-09 07:15:10.097523-03:00"|"0:09:23.667760"|"289786"
"71149"|"2"|"Automatica"|"2026-07-09 07:09:10.475118-03:00"|"0:05:59.622405"|"201793"
"71148"|"2"|"Automatica"|"2026-07-09 07:05:29.891406-03:00"|"0:03:40.583712"|"503826"
"71147"|"2"|"Automatica"|"2026-07-09 07:00:28.828075-03:00"|"0:05:01.063331"|"199849"
"71146"|"2"|"Automatica"|"2026-07-09 06:53:59.276973-03:00"|"0:06:29.551102"|"260018"
"71145"|"2"|"Automatica"|"2026-07-09 06:48:11.480152-03:00"|"0:05:47.796821"|"207830"
"71144"|"2"|"Automatica"|"2026-07-09 06:42:45.885999-03:00"|"0:05:25.594153"|"203950"
"71143"|"2"|"Automatica"|"2026-07-09 06:37:36.990414-03:00"|"0:05:08.895585"|"197710"
"71142"|"2"|"Automatica"|"2026-07-09 06:32:40.113154-03:00"|"0:04:56.877260"|"232113"
"71141"|"2"|"Automatica"|"2026-07-09 06:27:25.638849-03:00"|"0:05:14.474305"|"222090"
"71140"|"2"|"Automatica"|"2026-07-09 06:22:41.966894-03:00"|"0:04:43.671955"|"240439"
"71139"|"2"|"Automatica"|"2026-07-09 06:17:22.613218-03:00"|"0:05:19.353676"|"296293"
"71138"|"2"|"Automatica"|"2026-07-09 06:11:51.002707-03:00"|"0:05:31.610511"|"231203"
"71137"|"2"|"Automatica"|"2026-07-09 06:03:59.279281-03:00"|"0:07:51.723426"|"313555"
"71136"|"2"|"Automatica"|"2026-07-09 05:57:01.661452-03:00"|"0:06:57.617829"|"377923"
"71135"|"2"|"Automatica"|"2026-07-09 05:48:59.499839-03:00"|"0:08:02.161613"|"307786"
"71134"|"2"|"Automatica"|"2026-07-09 05:41:44.158973-03:00"|"0:07:15.340866"|"355286"
"71133"|"2"|"Automatica"|"2026-07-09 05:35:09.518665-03:00"|"0:06:34.640308"|"234071"
"71132"|"2"|"Automatica"|"2026-07-09 05:29:20.161164-03:00"|"0:05:49.357501"|"224175"
"71131"|"2"|"Automatica"|"2026-07-09 05:23:41.706703-03:00"|"0:05:38.454461"|"209083"
"71130"|"2"|"Automatica"|"2026-07-09 05:16:36.677113-03:00"|"0:07:05.029590"|"253012"
"71129"|"2"|"Automatica"|"2026-07-09 05:09:58.547750-03:00"|"0:06:38.129363"|"228174"
"71128"|"2"|"Automatica"|"2026-07-09 05:04:12.330937-03:00"|"0:05:46.216813"|"210638"
"71127"|"2"|"Automatica"|"2026-07-09 04:58:42.370878-03:00"|"0:05:29.960059"|"345289"
"71126"|"2"|"Automatica"|"2026-07-09 04:53:35.815645-03:00"|"0:05:06.555233"|"273553"
"71125"|"2"|"Automatica"|"2026-07-09 04:49:06.044890-03:00"|"0:04:29.770755"|"206157"
"71124"|"2"|"Automatica"|"2026-07-09 04:44:10.817080-03:00"|"0:04:55.227810"|"164845"
"71123"|"2"|"Automatica"|"2026-07-09 04:39:57.862095-03:00"|"0:04:12.954985"|"234350"
"71122"|"2"|"Automatica"|"2026-07-09 04:34:22.436542-03:00"|"0:05:35.425553"|"343759"
"71121"|"2"|"Automatica"|"2026-07-09 04:27:59.488994-03:00"|"0:06:22.947548"|"280714"
"71120"|"2"|"Automatica"|"2026-07-09 04:22:09.043064-03:00"|"0:05:50.445930"|"283511"
"71119"|"2"|"Automatica"|"2026-07-09 04:15:18.386999-03:00"|"0:06:50.656065"|"275511"
"71118"|"2"|"Automatica"|"2026-07-09 04:08:59.738970-03:00"|"0:06:18.648029"|"334380"
"71117"|"2"|"Automatica"|"2026-07-09 04:02:26.349526-03:00"|"0:06:33.389444"|"233150"
"71116"|"2"|"Automatica"|"2026-07-09 03:54:30.678374-03:00"|"0:07:55.671152"|"380141"
"71115"|"2"|"Automatica"|"2026-07-09 03:35:02.863343-03:00"|"0:19:27.815031"|"371922"
"71114"|"2"|"Automatica"|"2026-07-09 03:23:31.205206-03:00"|"0:11:31.658137"|"203624"
"71113"|"2"|"Automatica"|"2026-07-09 03:10:24.051028-03:00"|"0:13:07.154178"|"509516"
"71112"|"2"|"Automatica"|"2026-07-09 02:55:49.496678-03:00"|"0:14:34.554350"|"621131"
"71111"|"2"|"Automatica"|"2026-07-09 02:49:16.895796-03:00"|"0:06:32.600882"|"203748"
"71110"|"2"|"Automatica"|"2026-07-09 02:40:07.786523-03:00"|"0:09:09.109273"|"261528"
"71109"|"2"|"Automatica"|"2026-07-09 02:30:11.545991-03:00"|"0:09:56.240532"|"362884"
"71108"|"2"|"Automatica"|"2026-07-09 02:15:18.522424-03:00"|"0:14:53.023567"|"540333"
"71107"|"2"|"Automatica"|"2026-07-09 01:59:39.365261-03:00"|"0:15:39.157163"|"668742"
"71106"|"2"|"Automatica"|"2026-07-09 01:37:35.045470-03:00"|"0:22:04.319791"|"1026424"
"71105"|"2"|"Automatica"|"2026-07-09 01:14:20.854122-03:00"|"0:23:14.191348"|"669556"
"71104"|"2"|"Automatica"|"2026-07-09 00:54:27.519803-03:00"|"0:19:53.334319"|"800151"
"71103"|"2"|"Automatica"|"2026-07-09 00:38:09.202072-03:00"|"0:16:18.317731"|"534753"
"71102"|"2"|"Automatica"|"2026-07-09 00:26:23.119859-03:00"|"0:11:46.082213"|"430199"
"71101"|"2"|"Automatica"|"2026-07-09 00:14:00.021824-03:00"|"0:12:23.098035"|"866940"
"71100"|"2"|"Automatica"|"2026-07-08 23:55:35.601926-03:00"|"0:18:24.419898"|"1188547"
"71099"|"3"|"Automatica"|"2026-07-08 23:30:45.587193-03:00"|"0:24:50.014733"|"1805707"
"71099"|"1"|"Manual"|"2026-07-08 23:23:38-03:00"|"0:07:07.587193"|"1805707"
"71098"|"3"|"Automatica"|"2026-07-08 22:56:27.819523-03:00"|"0:27:10.180477"|"1777382"
"71098"|"1"|"Manual"|"2026-07-08 22:48:39-03:00"|"0:07:48.819523"|"1777382"
"71097"|"3"|"Automatica"|"2026-07-08 22:25:41.603346-03:00"|"0:22:57.396654"|"1563234"
"71097"|"1"|"Manual"|"2026-07-08 22:16:36-03:00"|"0:09:05.603346"|"1563234"
"71096"|"2"|"Automatica"|"2026-07-08 22:01:11.167326-03:00"|"0:15:24.832674"|"661930"
"71095"|"2"|"Automatica"|"2026-07-08 21:47:46.737917-03:00"|"0:13:24.429409"|"524850"
"71094"|"2"|"Automatica"|"2026-07-08 21:38:38.950813-03:00"|"0:09:07.787104"|"399636"
"71093"|"2"|"Automatica"|"2026-07-08 21:26:23.108067-03:00"|"0:12:15.842746"|"484681"
"71092"|"3"|"Automatica"|"2026-07-08 21:17:11.599773-03:00"|"0:09:11.508294"|"397552"
"71092"|"1"|"Manual"|"2026-07-08 21:12:03-03:00"|"0:05:08.599773"|"397552"
"71091"|"2"|"Automatica"|"2026-07-08 21:02:49.069611-03:00"|"0:09:13.930389"|"412527"
"71090"|"2"|"Automatica"|"2026-07-08 20:49:22.010422-03:00"|"0:13:27.059189"|"314696"
"71089"|"2"|"Automatica"|"2026-07-08 20:39:44.422219-03:00"|"0:09:37.588203"|"547405"
"71088"|"2"|"Automatica"|"2026-07-08 20:31:03.303470-03:00"|"0:08:41.118749"|"395152"
"71087"|"2"|"Automatica"|"2026-07-08 20:19:20.962001-03:00"|"0:11:42.341469"|"377051"
"71086"|"2"|"Automatica"|"2026-07-08 20:11:26.591566-03:00"|"0:07:54.370435"|"399821"
"71085"|"3"|"Automatica"|"2026-07-08 20:01:36.947287-03:00"|"0:09:49.644279"|"378848"
"71085"|"1"|"Manual"|"2026-07-08 19:55:52-03:00"|"0:05:44.947287"|"378848"
"71084"|"2"|"Automatica"|"2026-07-08 19:43:13.751041-03:00"|"0:12:38.248959"|"451938"
"71083"|"2"|"Automatica"|"2026-07-08 19:30:45.636856-03:00"|"0:12:28.114185"|"469856"
"71082"|"3"|"Automatica"|"2026-07-08 19:13:35.469159-03:00"|"0:17:10.167697"|"760961"
"71082"|"1"|"Manual"|"2026-07-08 19:09:37-03:00"|"0:03:58.469159"|"760961"
"71081"|"3"|"Automatica"|"2026-07-08 18:49:48.089864-03:00"|"0:19:48.910136"|"338252"
"71081"|"1"|"Manual"|"2026-07-08 18:41:35-03:00"|"0:08:13.089864"|"338252"
"71080"|"2"|"Automatica"|"2026-07-08 18:27:30.339670-03:00"|"0:14:04.660330"|"472502"
"71079"|"2"|"Automatica"|"2026-07-08 18:16:41.867800-03:00"|"0:10:48.471870"|"394784"
"71078"|"3"|"Automatica"|"2026-07-08 18:06:46.366351-03:00"|"0:09:55.501449"|"253549"
"71078"|"1"|"Manual"|"2026-07-08 18:00:13-03:00"|"0:06:33.366351"|"253549"
"71077"|"2"|"Automatica"|"2026-07-08 17:47:29.611413-03:00"|"0:12:43.388587"|"344908"
"71076"|"2"|"Automatica"|"2026-07-08 17:37:38.540571-03:00"|"0:09:51.070842"|"241798"
"71075"|"2"|"Automatica"|"2026-07-08 17:28:39.929598-03:00"|"0:08:58.610973"|"238481"
"71074"|"2"|"Automatica"|"2026-07-08 17:19:10.218240-03:00"|"0:09:29.711358"|"293105"
"71073"|"2"|"Automatica"|"2026-07-08 17:03:48.148548-03:00"|"0:15:22.069692"|"412300"
"71072"|"2"|"Automatica"|"2026-07-08 16:49:05.014845-03:00"|"0:14:43.133703"|"542703"
"71071"|"2"|"Automatica"|"2026-07-08 16:33:21.235717-03:00"|"0:15:43.779128"|"356356"
"71070"|"2"|"Automatica"|"2026-07-08 16:22:12.689218-03:00"|"0:11:08.546499"|"508503"
"71069"|"2"|"Automatica"|"2026-07-08 16:11:23.910245-03:00"|"0:10:48.778973"|"314040"
"71068"|"2"|"Automatica"|"2026-07-08 15:58:28.131244-03:00"|"0:12:55.779001"|"439638"
"71067"|"3"|"Automatica"|"2026-07-08 15:45:43.219602-03:00"|"0:12:44.911642"|"468999"
"71067"|"1"|"Manual"|"2026-07-08 15:42:16-03:00"|"0:03:27.219602"|"468999"
"71066"|"2"|"Automatica"|"2026-07-08 15:25:01.872168-03:00"|"0:17:14.127832"|"564047"
"71065"|"3"|"Automatica"|"2026-07-08 15:11:53.507374-03:00"|"0:13:08.364794"|"493381"
"71065"|"1"|"Manual"|"2026-07-08 15:05:01-03:00"|"0:06:52.507374"|"493381"
"71064"|"3"|"Automatica"|"2026-07-08 14:42:34.883981-03:00"|"0:22:26.116019"|"943062"
"71064"|"1"|"Manual"|"2026-07-08 14:31:48-03:00"|"0:10:46.883981"|"943062"
"71063"|"2"|"Automatica"|"2026-07-08 14:16:18.615471-03:00"|"0:15:29.384529"|"332162"
"71062"|"2"|"Automatica"|"2026-07-08 14:01:35.243246-03:00"|"0:14:43.372225"|"205039"
"71061"|"2"|"Automatica"|"2026-07-08 13:48:02.536604-03:00"|"0:13:32.706642"|"478289"
"71060"|"2"|"Automatica"|"2026-07-08 13:30:33.067011-03:00"|"0:17:29.469593"|"542898"
"71059"|"2"|"Automatica"|"2026-07-08 13:14:29.907542-03:00"|"0:16:03.159469"|"476961"
"71058"|"2"|"Automatica"|"2026-07-08 13:05:11.631222-03:00"|"0:09:18.276320"|"385623"
"71057"|"2"|"Automatica"|"2026-07-08 12:55:06.490748-03:00"|"0:10:05.140474"|"352333"
"71056"|"2"|"Automatica"|"2026-07-08 12:41:49.729135-03:00"|"0:13:16.761613"|"557663"
"71055"|"2"|"Automatica"|"2026-07-08 12:33:02.653160-03:00"|"0:08:47.075975"|"542222"
"71054"|"2"|"Automatica"|"2026-07-08 12:24:45.963974-03:00"|"0:08:16.689186"|"475629"
"71053"|"2"|"Automatica"|"2026-07-08 12:19:50.457570-03:00"|"0:04:55.506404"|"498173"
"71052"|"2"|"Automatica"|"2026-07-08 12:14:21.145885-03:00"|"0:05:29.311685"|"526603"
"71051"|"2"|"Automatica"|"2026-07-08 12:06:31.191542-03:00"|"0:07:49.954343"|"363865"
"71050"|"2"|"Automatica"|"2026-07-08 12:01:30.921466-03:00"|"0:05:00.270076"|"483358"
"71049"|"2"|"Automatica"|"2026-07-08 11:57:42.229883-03:00"|"0:03:48.691583"|"820124"
"71048"|"2"|"Automatica"|"2026-07-08 11:52:56.375883-03:00"|"0:04:45.854000"|"283787"
"71047"|"2"|"Automatica"|"2026-07-08 11:48:05.718237-03:00"|"0:04:50.657646"|"316667"
"71046"|"2"|"Automatica"|"2026-07-08 11:43:44.189320-03:00"|"0:04:21.528917"|"396216"
"71045"|"2"|"Automatica"|"2026-07-08 11:40:12.951600-03:00"|"0:03:31.237720"|"629856"
"71044"|"2"|"Automatica"|"2026-07-08 11:36:31.693875-03:00"|"0:03:41.257725"|"787951"
"71043"|"2"|"Automatica"|"2026-07-08 11:32:55.032582-03:00"|"0:03:36.661293"|"779965"
"71042"|"2"|"Automatica"|"2026-07-08 11:29:21.572711-03:00"|"0:03:33.459871"|"621903"
"71041"|"2"|"Automatica"|"2026-07-08 11:25:20.941970-03:00"|"0:04:00.630741"|"598351"
"71040"|"2"|"Automatica"|"2026-07-08 11:21:05.714449-03:00"|"0:04:15.227521"|"609048"
"71039"|"2"|"Automatica"|"2026-07-08 11:16:50.375269-03:00"|"0:04:15.339180"|"748291"
"71038"|"2"|"Automatica"|"2026-07-08 11:13:06.963296-03:00"|"0:03:43.411973"|"743698"
"71037"|"2"|"Automatica"|"2026-07-08 11:09:34.852057-03:00"|"0:03:32.111239"|"767616"
"71036"|"2"|"Automatica"|"2026-07-08 11:05:48.208965-03:00"|"0:03:46.643092"|"613270"
"71035"|"2"|"Automatica"|"2026-07-08 11:01:55.361627-03:00"|"0:03:52.847338"|"494845"
"71034"|"2"|"Automatica"|"2026-07-08 10:58:21.025912-03:00"|"0:03:34.335715"|"1500909"
"71033"|"2"|"Automatica"|"2026-07-08 10:53:44.997851-03:00"|"0:04:36.028061"|"320500"
"71032"|"2"|"Automatica"|"2026-07-08 10:49:59.127340-03:00"|"0:03:45.870511"|"2945523"
"71031"|"2"|"Automatica"|"2026-07-08 10:46:01.611810-03:00"|"0:03:57.515530"|"606665"
"71030"|"2"|"Automatica"|"2026-07-08 10:42:23.307618-03:00"|"0:03:38.304192"|"593288"
"71029"|"2"|"Automatica"|"2026-07-08 10:38:24.388129-03:00"|"0:03:58.919489"|"768980"
"71028"|"2"|"Automatica"|"2026-07-08 10:33:26.367614-03:00"|"0:04:58.020515"|"534026"
"71027"|"2"|"Automatica"|"2026-07-08 10:23:17.427653-03:00"|"0:10:08.939961"|"366028"
"71026"|"2"|"Automatica"|"2026-07-08 10:09:11.828023-03:00"|"0:14:05.599630"|"804029"
"71025"|"2"|"Automatica"|"2026-07-08 10:03:02.142326-03:00"|"0:06:09.685697"|"428538"
"71024"|"2"|"Automatica"|"2026-07-08 09:57:22.898815-03:00"|"0:05:39.243511"|"1049947"
"71023"|"2"|"Automatica"|"2026-07-08 09:52:20.183570-03:00"|"0:05:02.715245"|"525753"
"71022"|"2"|"Automatica"|"2026-07-08 09:48:29.053133-03:00"|"0:03:51.130437"|"739496"
"71021"|"2"|"Automatica"|"2026-07-08 09:44:33.008141-03:00"|"0:03:56.044992"|"738308"
"71020"|"2"|"Automatica"|"2026-07-08 09:40:35.800458-03:00"|"0:03:57.207683"|"434120"
"71019"|"2"|"Automatica"|"2026-07-08 09:36:01.493974-03:00"|"0:04:34.306484"|"591617"
"71018"|"2"|"Automatica"|"2026-07-08 09:31:55.514817-03:00"|"0:04:05.979157"|"748399"
"71017"|"2"|"Automatica"|"2026-07-08 09:28:09.010057-03:00"|"0:03:46.504760"|"1505214"
"71016"|"2"|"Automatica"|"2026-07-08 09:24:13.645611-03:00"|"0:03:55.364446"|"738672"
"71015"|"2"|"Automatica"|"2026-07-08 09:20:34.905112-03:00"|"0:03:38.740499"|"740007"
"71014"|"2"|"Automatica"|"2026-07-08 09:16:58.006802-03:00"|"0:03:36.898310"|"1504649"
"71013"|"2"|"Automatica"|"2026-07-08 09:13:11.747161-03:00"|"0:03:46.259641"|"2945523"
"71012"|"2"|"Automatica"|"2026-07-08 09:09:35.798678-03:00"|"0:03:35.948483"|"748612"
"71011"|"2"|"Automatica"|"2026-07-08 09:06:20.465820-03:00"|"0:03:15.332858"|"1506068"
"71010"|"2"|"Automatica"|"2026-07-08 09:02:41.712253-03:00"|"0:03:38.753567"|"594152"
"71009"|"2"|"Automatica"|"2026-07-08 08:59:18.450828-03:00"|"0:03:23.261425"|"986645"
"71008"|"2"|"Automatica"|"2026-07-08 08:56:09.106999-03:00"|"0:03:09.343829"|"1504649"
"71007"|"2"|"Automatica"|"2026-07-08 08:52:50.773001-03:00"|"0:03:18.333998"|"2945523"
"71006"|"2"|"Automatica"|"2026-07-08 08:49:30.466477-03:00"|"0:03:20.306524"|"748964"
"71005"|"2"|"Automatica"|"2026-07-08 08:45:58.453663-03:00"|"0:03:32.012814"|"1490708"
"71004"|"2"|"Automatica"|"2026-07-08 08:42:26.958924-03:00"|"0:03:31.494739"|"984242"
"71003"|"2"|"Automatica"|"2026-07-08 08:39:08.526858-03:00"|"0:03:18.432066"|"1478621"
"71002"|"2"|"Automatica"|"2026-07-08 08:35:46.472758-03:00"|"0:03:22.054100"|"1505916"
"71001"|"2"|"Automatica"|"2026-07-08 08:32:08.674477-03:00"|"0:03:37.798281"|"986357"
"71000"|"2"|"Automatica"|"2026-07-08 08:27:16.080768-03:00"|"0:04:52.593709"|"295592"
"70999"|"2"|"Automatica"|"2026-07-08 08:20:21.045224-03:00"|"0:06:55.035544"|"317527"
"70998"|"2"|"Automatica"|"2026-07-08 08:10:03.586098-03:00"|"0:10:17.459126"|"184783"
"70997"|"2"|"Automatica"|"2026-07-08 08:01:13.522263-03:00"|"0:08:50.063835"|"386136"
"70996"|"2"|"Automatica"|"2026-07-08 07:52:10.356454-03:00"|"0:09:03.165809"|"267019"
"70995"|"2"|"Automatica"|"2026-07-08 07:39:26.420315-03:00"|"0:12:43.936139"|"356623"
"70994"|"2"|"Automatica"|"2026-07-08 07:31:46.872474-03:00"|"0:07:39.547841"|"259507"
"70993"|"2"|"Automatica"|"2026-07-08 07:25:48.115452-03:00"|"0:05:58.757022"|"185996"
"70992"|"2"|"Automatica"|"2026-07-08 07:20:31.090809-03:00"|"0:05:17.024643"|"269611"
"70991"|"2"|"Automatica"|"2026-07-08 07:15:20.443940-03:00"|"0:05:10.646869"|"277165"
"70990"|"2"|"Automatica"|"2026-07-08 07:10:37.909199-03:00"|"0:04:42.534741"|"402521"
"70989"|"2"|"Automatica"|"2026-07-08 07:05:49.368186-03:00"|"0:04:48.541013"|"400299"
"70988"|"2"|"Automatica"|"2026-07-08 07:01:23.478842-03:00"|"0:04:25.889344"|"303829"
"70987"|"2"|"Automatica"|"2026-07-08 06:55:38.302510-03:00"|"0:05:45.176332"|"268715"
"70986"|"2"|"Automatica"|"2026-07-08 06:50:14.988912-03:00"|"0:05:23.313598"|"269833"
"70985"|"2"|"Automatica"|"2026-07-08 06:45:03.955560-03:00"|"0:05:11.033352"|"308245"
"70984"|"2"|"Automatica"|"2026-07-08 06:39:37.746911-03:00"|"0:05:26.208649"|"290497"
"70983"|"2"|"Automatica"|"2026-07-08 06:33:48.631318-03:00"|"0:05:49.115593"|"264343"
"70982"|"2"|"Automatica"|"2026-07-08 06:28:55.142298-03:00"|"0:04:53.489020"|"234175"
"70981"|"2"|"Automatica"|"2026-07-08 06:24:18.532683-03:00"|"0:04:36.609615"|"250927"
"70980"|"2"|"Automatica"|"2026-07-08 06:20:41.590819-03:00"|"0:03:36.941864"|"749941"
"70979"|"2"|"Automatica"|"2026-07-08 06:15:21.193480-03:00"|"0:05:20.397339"|"206482"
"70978"|"2"|"Automatica"|"2026-07-08 06:10:53.507092-03:00"|"0:04:27.686388"|"217157"
"70977"|"2"|"Automatica"|"2026-07-08 06:07:25.254618-03:00"|"0:03:28.252474"|"1473149"
"70976"|"2"|"Automatica"|"2026-07-08 06:04:06.181895-03:00"|"0:03:19.072723"|"1004133"
"70975"|"2"|"Automatica"|"2026-07-08 06:00:37.815261-03:00"|"0:03:28.366634"|"999050"
"70974"|"2"|"Automatica"|"2026-07-08 05:57:15.683396-03:00"|"0:03:22.131865"|"982266"
"70973"|"2"|"Automatica"|"2026-07-08 05:52:55.974339-03:00"|"0:04:19.709057"|"621932"
"70972"|"2"|"Automatica"|"2026-07-08 05:45:47.143890-03:00"|"0:07:08.830449"|"308403"
"70971"|"2"|"Automatica"|"2026-07-08 05:39:59.079233-03:00"|"0:05:48.064657"|"416161"
"70970"|"2"|"Automatica"|"2026-07-08 05:34:24.488207-03:00"|"0:05:34.591026"|"244833"
"70969"|"2"|"Automatica"|"2026-07-08 05:28:28.829283-03:00"|"0:05:55.658924"|"217365"
"70968"|"2"|"Automatica"|"2026-07-08 05:18:56.874025-03:00"|"0:09:31.955258"|"318943"
"70967"|"2"|"Automatica"|"2026-07-08 05:10:55.681646-03:00"|"0:08:01.192379"|"361468"
"70966"|"2"|"Automatica"|"2026-07-08 05:00:21.134703-03:00"|"0:10:34.546943"|"404131"
"70965"|"2"|"Automatica"|"2026-07-08 04:41:42.727663-03:00"|"0:18:38.407040"|"789471"
